fold,origin_id,candidate_id,arm,lambda,scaling,macro_f1,brier,mae_bp,inner_n
10,decision_close_2023_10,history_qwen_missing_only|lambda=1|scaling=fixed,history_qwen_missing_only,1.0,fixed,0.2222222222222222,0.6629962885760676,103.52395217768873,54
10,decision_close_2023_10,proxy_market|lambda=0.01|scaling=fixed,proxy_market,0.01,fixed,0.595722565755862,0.6135076343180812,139.31413181516902,54
10,decision_close_2023_10,proxy_market|lambda=0.1|scaling=fixed,proxy_market,0.1,fixed,0.6006514989565838,0.5394016313055927,113.03117094137302,54
10,decision_close_2023_10,proxy_market|lambda=1|scaling=fixed,proxy_market,1.0,fixed,0.32562038900067064,0.6379006400443258,105.51007826319272,54
10,decision_close_2023_10,proxy_market_lsa|lambda=0.01|scaling=row_only,proxy_market_lsa,0.01,row_only,0.595722565755862,0.6066239541920828,139.46185550662847,54
10,decision_close_2023_10,proxy_market_lsa|lambda=0.1|scaling=row_only,proxy_market_lsa,0.1,row_only,0.5851851851851851,0.5356022848453548,113.2166885853717,54
10,decision_close_2023_10,proxy_market_lsa|lambda=1|scaling=row_only,proxy_market_lsa,1.0,row_only,0.32562038900067064,0.6347376279720187,105.61956934196562,54
10,decision_close_2023_10,proxy_market_lsa|lambda=0.01|scaling=column_standardized,proxy_market_lsa,0.01,column_standardized,0.640047213854095,0.6000069199288822,141.34917460043292,54
10,decision_close_2023_10,proxy_market_lsa|lambda=0.1|scaling=column_standardized,proxy_market_lsa,0.1,column_standardized,0.613482941069148,0.5084627211867034,114.24746990839066,54
10,decision_close_2023_10,proxy_market_lsa|lambda=1|scaling=column_standardized,proxy_market_lsa,1.0,column_standardized,0.41715808762285517,0.6007992821034122,106.0690813216512,54
10,decision_close_2023_10,history_transformer|lambda=0.01|scaling=fixed,history_transformer,0.01,fixed,0.5704351566420532,0.621707717875646,102.97808482391089,54
10,decision_close_2023_10,history_transformer|lambda=0.1|scaling=fixed,history_transformer,0.1,fixed,0.5537206045680622,0.5846071531177809,103.77994888470364,54
10,decision_close_2023_10,history_transformer|lambda=1|scaling=fixed,history_transformer,1.0,fixed,0.5537206045680622,0.5587419210690433,111.42388700002712,54
11,decision_close_2023_11,history|lambda=0.01|scaling=fixed,history,0.01,fixed,0.6145246629117597,0.5216706510432554,118.42331740384189,55
11,decision_close_2023_11,history|lambda=0.1|scaling=fixed,history,0.1,fixed,0.5424340917298665,0.5379032995869225,105.2639358165062,55
11,decision_close_2023_11,history|lambda=1|scaling=fixed,history,1.0,fixed,0.21951219512195122,0.6736135442387138,103.73392026827442,55
11,decision_close_2023_11,history_tfidf|lambda=0.01|scaling=row_only,history_tfidf,0.01,row_only,0.6084756483238457,0.5091043893467408,112.29767243026065,55
11,decision_close_2023_11,history_tfidf|lambda=0.1|scaling=row_only,history_tfidf,0.1,row_only,0.5424340917298665,0.5274931737535591,103.8888812423776,55
11,decision_close_2023_11,history_tfidf|lambda=1|scaling=row_only,history_tfidf,1.0,row_only,0.21951219512195122,0.6681275456302059,103.83090629883056,55
11,decision_close_2023_11,history_tfidf|lambda=0.01|scaling=column_standardized,history_tfidf,0.01,column_standardized,0.6343668501883513,0.5779267235405319,93.77015355835867,55
11,decision_close_2023_11,history_tfidf|lambda=0.1|scaling=column_standardized,history_tfidf,0.1,column_standardized,0.6515738498789346,0.54636222867305,93.79413736825718,55
11,decision_close_2023_11,history_tfidf|lambda=1|scaling=column_standardized,history_tfidf,1.0,column_standardized,0.6515738498789346,0.5069227656907551,93.41306140732112,55
11,decision_close_2023_11,history_lsa|lambda=0.01|scaling=row_only,history_lsa,0.01,row_only,0.6106481481481482,0.5367491992186172,127.99764269662622,55
11,decision_close_2023_11,history_lsa|lambda=0.1|scaling=row_only,history_lsa,0.1,row_only,0.5424340917298665,0.5278577126697829,106.81862285314357,55
11,decision_close_2023_11,history_lsa|lambda=1|scaling=row_only,history_lsa,1.0,row_only,0.21951219512195122,0.6668374118563937,104.22210530450845,55
11,decision_close_2023_11,history_lsa|lambda=0.01|scaling=column_standardized,history_lsa,0.01,column_standardized,0.597979797979798,0.5831236923188363,135.70319140714398,55
11,decision_close_2023_11,history_lsa|lambda=0.1|scaling=column_standardized,history_lsa,0.1,column_standardized,0.593808342195439,0.517865858611921,121.00951149509183,55
11,decision_close_2023_11,history_lsa|lambda=1|scaling=column_standardized,history_lsa,1.0,column_standardized,0.3206937799043062,0.6139755603188451,106.48451997740447,55
11,decision_close_2023_11,history_qwen_all|lambda=0.01|scaling=fixed,history_qwen_all,0.01,fixed,0.5832363714716656,0.6081241725282844,125.935094250052,55
11,decision_close_2023_11,history_qwen_all|lambda=0.1|scaling=fixed,history_qwen_all,0.1,fixed,0.5572425427497891,0.569329915483622,109.13387320772117,55
11,decision_close_2023_11,history_qwen_all|lambda=1|scaling=fixed,history_qwen_all,1.0,fixed,0.21951219512195122,0.662645456850792,104.78274872008147,55
11,decision_close_2023_11,history_qwen_inflation|lambda=0.01|scaling=fixed,history_qwen_inflation,0.01,fixed,0.6547192353643967,0.5234307048029572,121.45897155897516,55
11,decision_close_2023_11,history_qwen_inflation|lambda=0.1|scaling=fixed,history_qwen_inflation,0.1,fixed,0.5572425427497891,0.5410394643592518,107.50885341940867,55
11,decision_close_2023_11,history_qwen_inflation|lambda=1|scaling=fixed,history_qwen_inflation,1.0,fixed,0.21951219512195122,0.6665270391757696,105.13082786894482,55
11,decision_close_2023_11,history_qwen_demand|lambda=0.01|scaling=fixed,history_qwen_demand,0.01,fixed,0.6084756483238457,0.5629952820330876,120.69659246684824,55
11,decision_close_2023_11,history_qwen_demand|lambda=0.1|scaling=fixed,history_qwen_demand,0.1,fixed,0.5572425427497891,0.5465927340906687,106.80956811409969,55
11,decision_close_2023_11,history_qwen_demand|lambda=1|scaling=fixed,history_qwen_demand,1.0,fixed,0.21951219512195122,0.6672796530174844,104.37770542223362,55
11,decision_close_2023_11,history_qwen_forward|lambda=0.01|scaling=fixed,history_qwen_forward,0.01,fixed,0.5692307692307693,0.5717728190200912,119.3688919678624,55
11,decision_close_2023_11,history_qwen_forward|lambda=0.1|scaling=fixed,history_qwen_forward,0.1,fixed,0.5347985347985348,0.5591723174745256,106.34181650645577,55
11,decision_close_2023_11,history_qwen_forward|lambda=1|scaling=fixed,history_qwen_forward,1.0,fixed,0.21951219512195122,0.6680690740110287,103.47818644996701,55
11,decision_close_2023_11,history_qwen_scores_only|lambda=0.01|scaling=fixed,history_qwen_scores_only,0.01,fixed,0.5677910052910052,0.5926122428076787,126.2097616153198,55
11,decision_close_2023_11,history_qwen_scores_only|lambda=0.1|scaling=fixed,history_qwen_scores_only,0.1,fixed,0.5424340917298665,0.5553778156678038,109.11037225616555,55
11,decision_close_2023_11,history_qwen_scores_only|lambda=1|scaling=fixed,history_qwen_scores_only,1.0,fixed,0.21951219512195122,0.6754596627127862,103.36420184349676,55
11,decision_close_2023_11,history_qwen_missing_only|lambda=0.01|scaling=fixed,history_qwen_missing_only,0.01,fixed,0.6084756483238457,0.5449378145686044,119.13816042020943,55
11,decision_close_2023_11,history_qwen_missing_only|lambda=0.1|scaling=fixed,history_qwen_missing_only,0.1,fixed,0.5572425427497891,0.550983132687814,106.13353169807239,55
11,decision_close_2023_11,history_qwen_missing_only|lambda=1|scaling=fixed,history_qwen_missing_only,1.0,fixed,0.21951219512195122,0.6609375416862814,105.19161471663728,55
11,decision_close_2023_11,proxy_market|lambda=0.01|scaling=fixed,proxy_market,0.01,fixed,0.6136659750036191,0.603820552644869,138.7004977688182,55
11,decision_close_2023_11,proxy_market|lambda=0.1|scaling=fixed,proxy_market,0.1,fixed,0.6323975307026155,0.5310476282441084,112.69190625691128,55
11,decision_close_2023_11,proxy_market|lambda=1|scaling=fixed,proxy_market,1.0,fixed,0.3862264496067313,0.6330736855529835,106.16372808918588,55
11,decision_close_2023_11,proxy_market_lsa|lambda=0.01|scaling=row_only,proxy_market_lsa,0.01,row_only,0.6136659750036191,0.5958314313049755,139.820695441208,55
11,decision_close_2023_11,proxy_market_lsa|lambda=0.1|scaling=row_only,proxy_market_lsa,0.1,row_only,0.6169312169312169,0.5269665185956823,112.89892312629517,55
11,decision_close_2023_11,proxy_market_lsa|lambda=1|scaling=row_only,proxy_market_lsa,1.0,row_only,0.3862264496067313,0.6297977389271808,106.20885863190665,55
11,decision_close_2023_11,proxy_market_lsa|lambda=0.01|scaling=column_standardized,proxy_market_lsa,0.01,column_standardized,0.6552300986021972,0.5891064343369241,142.51317490731648,55
11,decision_close_2023_11,proxy_market_lsa|lambda=0.1|scaling=column_standardized,proxy_market_lsa,0.1,column_standardized,0.6372924648786719,0.4994476675229071,114.62582031337972,55
11,decision_close_2023_11,proxy_market_lsa|lambda=1|scaling=column_standardized,proxy_market_lsa,1.0,column_standardized,0.4616025320672996,0.5940336252406345,106.02131617372594,55
11,decision_close_2023_11,history_transformer|lambda=0.01|scaling=fixed,history_transformer,0.01,fixed,0.5943667805736771,0.6104061036923504,103.75912965347565,55
11,decision_close_2023_11,history_transformer|lambda=0.1|scaling=fixed,history_transformer,0.1,fixed,0.577652228499686,0.5740097278063631,103.7242191436737,55
11,decision_close_2023_11,history_transformer|lambda=1|scaling=fixed,history_transformer,1.0,fixed,0.577652228499686,0.5490859850756074,110.76052038527995,55
12,decision_close_2023_12,history|lambda=0.01|scaling=fixed,history,0.01,fixed,0.6330431814302783,0.5127036929150217,118.06807193995836,56
12,decision_close_2023_12,history|lambda=0.1|scaling=fixed,history,0.1,fixed,0.5663657156614903,0.5289896350271612,105.17786567463831,56
12,decision_close_2023_12,history|lambda=1|scaling=fixed,history,1.0,fixed,0.2750677506775068,0.6705804163248323,102.89077339976872,56
12,decision_close_2023_12,history_tfidf|lambda=0.01|scaling=row_only,history_tfidf,0.01,row_only,0.6270514997170346,0.5005186545005197,110.72863535881795,56
12,decision_close_2023_12,history_tfidf|lambda=0.1|scaling=row_only,history_tfidf,0.1,row_only,0.5663657156614903,0.5188780992985677,103.62593173266474,56
12,decision_close_2023_12,history_tfidf|lambda=1|scaling=row_only,history_tfidf,1.0,row_only,0.2750677506775068,0.6651148624391973,102.9923558094456,56
12,decision_close_2023_12,history_tfidf|lambda=0.01|scaling=column_standardized,history_tfidf,0.01,column_standardized,0.65294270158154,0.567734487182762,92.58414375104269,56
12,decision_close_2023_12,history_tfidf|lambda=0.1|scaling=column_standardized,history_tfidf,0.1,column_standardized,0.670092368397453,0.5372481773705978,92.58268324120603,56
12,decision_close_2023_12,history_tfidf|lambda=1|scaling=column_standardized,history_tfidf,1.0,column_standardized,0.670092368397453,0.5002953335447817,91.93162325982878,56
12,decision_close_2023_12,history_lsa|lambda=0.01|scaling=row_only,history_lsa,0.01,row_only,0.6291666666666667,0.5275286600798665,126.1184001094014,56
12,decision_close_2023_12,history_lsa|lambda=0.1|scaling=row_only,history_lsa,0.1,row_only,0.5663657156614903,0.51917480090172,106.60547399759541,56
12,decision_close_2023_12,history_lsa|lambda=1|scaling=row_only,history_lsa,1.0,row_only,0.2750677506775068,0.6637056215373283,103.42764396129776,56
12,decision_close_2023_12,history_lsa|lambda=0.01|scaling=column_standardized,history_lsa,0.01,column_standardized,0.6161616161616162,0.5727197234524432,134.51377019909572,56
12,decision_close_2023_12,history_lsa|lambda=0.1|scaling=column_standardized,history_lsa,0.1,column_standardized,0.6176178660049628,0.5089729987790713,119.65792256538319,56
12,decision_close_2023_12,history_lsa|lambda=1|scaling=column_standardized,history_lsa,1.0,column_standardized,0.3626518218623482,0.6093994211137773,106.24438845700148,56
12,decision_close_2023_12,history_qwen_all|lambda=0.01|scaling=fixed,history_qwen_all,0.01,fixed,0.6018122228648544,0.6013802624107389,124.71369773130489,56
12,decision_close_2023_12,history_qwen_all|lambda=0.1|scaling=fixed,history_qwen_all,0.1,fixed,0.581052066559313,0.5633487705306564,108.2468841974118,56
12,decision_close_2023_12,history_qwen_all|lambda=1|scaling=fixed,history_qwen_all,1.0,fixed,0.21686746987951808,0.664000735607707,103.32053344771406,56
12,decision_close_2023_12,history_qwen_inflation|lambda=0.01|scaling=fixed,history_qwen_inflation,0.01,fixed,0.6695340501792115,0.5142211420556521,121.83123507964186,56
12,decision_close_2023_12,history_qwen_inflation|lambda=0.1|scaling=fixed,history_qwen_inflation,0.1,fixed,0.581052066559313,0.5323582920048044,108.08278261849195,56
12,decision_close_2023_12,history_qwen_inflation|lambda=1|scaling=fixed,history_qwen_inflation,1.0,fixed,0.21686746987951808,0.6650800400161516,104.57573550871112,56
12,decision_close_2023_12,history_qwen_demand|lambda=0.01|scaling=fixed,history_qwen_demand,0.01,fixed,0.6270514997170346,0.5555225586696754,118.68224413009276,56
12,decision_close_2023_12,history_qwen_demand|lambda=0.1|scaling=fixed,history_qwen_demand,0.1,fixed,0.581052066559313,0.5402432631938243,104.98208134653844,56
12,decision_close_2023_12,history_qwen_demand|lambda=1|scaling=fixed,history_qwen_demand,1.0,fixed,0.21686746987951808,0.6670443691757002,102.554146463946,56
12,decision_close_2023_12,history_qwen_forward|lambda=0.01|scaling=fixed,history_qwen_forward,0.01,fixed,0.5927601809954751,0.5626049699731591,118.51970507761072,56
12,decision_close_2023_12,history_qwen_forward|lambda=0.1|scaling=fixed,history_qwen_forward,0.1,fixed,0.5586080586080586,0.5507260882177348,105.84521196317077,56
12,decision_close_2023_12,history_qwen_forward|lambda=1|scaling=fixed,history_qwen_forward,1.0,fixed,0.21686746987951808,0.6664042191701017,102.46681693860701,56
12,decision_close_2023_12,history_qwen_scores_only|lambda=0.01|scaling=fixed,history_qwen_scores_only,0.01,fixed,0.5863095238095238,0.5843315764781456,125.27248754972724,56
12,decision_close_2023_12,history_qwen_scores_only|lambda=0.1|scaling=fixed,history_qwen_scores_only,0.1,fixed,0.5663657156614903,0.547883260316893,108.46484131534719,56
12,decision_close_2023_12,history_qwen_scores_only|lambda=1|scaling=fixed,history_qwen_scores_only,1.0,fixed,0.21686746987951808,0.674051293800394,102.07169546630507,56
12,decision_close_2023_12,history_qwen_missing_only|lambda=0.01|scaling=fixed,history_qwen_missing_only,0.01,fixed,0.6270514997170346,0.5355815440028707,118.35561351748136,56
12,decision_close_2023_12,history_qwen_missing_only|lambda=0.1|scaling=fixed,history_qwen_missing_only,0.1,fixed,0.581052066559313,0.5424128031767219,105.6821810718061,56
12,decision_close_2023_12,history_qwen_missing_only|lambda=1|scaling=fixed,history_qwen_missing_only,1.0,fixed,0.21686746987951808,0.6608204295677993,104.12347329782577,56
12,decision_close_2023_12,proxy_market|lambda=0.01|scaling=fixed,proxy_market,0.01,fixed,0.6287384387717351,0.5934843633860076,138.70326589325805,56
12,decision_close_2023_12,proxy_market|lambda=0.1|scaling=fixed,proxy_market,0.1,fixed,0.6562070545121393,0.5220053195155185,113.42442538620718,56
12,decision_close_2023_12,proxy_market|lambda=1|scaling=fixed,proxy_market,1.0,fixed,0.42818449156477323,0.6266594886780708,106.35992491764172,56
12,decision_close_2023_12,proxy_market_lsa|lambda=0.01|scaling=row_only,proxy_market_lsa,0.01,row_only,0.6287384387717351,0.5853182023593921,138.62030662635001,56
12,decision_close_2023_12,proxy_market_lsa|lambda=0.1|scaling=row_only,proxy_market_lsa,0.1,row_only,0.6407407407407407,0.517935192181647,113.54512602027054,56
12,decision_close_2023_12,proxy_market_lsa|lambda=1|scaling=row_only,proxy_market_lsa,1.0,row_only,0.42818449156477323,0.6233600593988806,106.44106964064304,56
12,decision_close_2023_12,proxy_market_lsa|lambda=0.01|scaling=column_standardized,proxy_market_lsa,0.01,column_standardized,0.667983721790603,0.5785980023110673,140.68853836668544,56
12,decision_close_2023_12,proxy_market_lsa|lambda=0.1|scaling=column_standardized,proxy_market_lsa,0.1,column_standardized,0.6558109833971904,0.490704721918316,113.69682085222429,56
12,decision_close_2023_12,proxy_market_lsa|lambda=1|scaling=column_standardized,proxy_market_lsa,1.0,column_standardized,0.4933485638133314,0.5873567623740682,106.38497366226268,56
12,decision_close_2023_12,history_transformer|lambda=0.01|scaling=fixed,history_transformer,0.01,fixed,0.6126674341684484,0.5995060175330422,105.13097860055554,56
12,decision_close_2023_12,history_transformer|lambda=0.1|scaling=fixed,history_transformer,0.1,fixed,0.5959528820944574,0.5637611352026044,105.19094686471594,56
12,decision_close_2023_12,history_transformer|lambda=1|scaling=fixed,history_transformer,1.0,fixed,0.5959528820944574,0.5393622649926427,112.41579265426148,56
13,decision_close_2024_1,history|lambda=0.01|scaling=fixed,history,0.01,fixed,0.6478579962450931,0.5054220863023168,116.46369848160374,57
13,decision_close_2024_1,history|lambda=0.1|scaling=fixed,history,0.1,fixed,0.5846663692562616,0.5211275361094883,103.59153640676678,57
13,decision_close_2024_1,history|lambda=1|scaling=fixed,history,1.0,fixed,0.26814952116156937,0.6682566924452253,101.37462725392642,57
13,decision_close_2024_1,history_tfidf|lambda=0.01|scaling=row_only,history_tfidf,0.01,row_only,0.642089093701997,0.4929294198503636,110.08073492668149,57
13,decision_close_2024_1,history_tfidf|lambda=0.1|scaling=row_only,history_tfidf,0.1,row_only,0.5846663692562616,0.511297932018879,102.26504476787507,57
13,decision_close_2024_1,history_tfidf|lambda=1|scaling=row_only,history_tfidf,1.0,row_only,0.26814952116156937,0.6627682762043033,101.46074016254678,57
13,decision_close_2024_1,history_tfidf|lambda=0.01|scaling=column_standardized,history_tfidf,0.01,column_standardized,0.6679802955665025,0.557774538355144,91.23528505288564,57
13,decision_close_2024_1,history_tfidf|lambda=0.1|scaling=column_standardized,history_tfidf,0.1,column_standardized,0.684907183212268,0.5278332497986503,91.23399443052492,57
13,decision_close_2024_1,history_tfidf|lambda=1|scaling=column_standardized,history_tfidf,1.0,column_standardized,0.684907183212268,0.4917888947962708,90.54191704771027,57
13,decision_close_2024_1,history_lsa|lambda=0.01|scaling=row_only,history_lsa,0.01,row_only,0.6443181818181818,0.5191842043394941,125.09989842807812,57
13,decision_close_2024_1,history_lsa|lambda=0.1|scaling=row_only,history_lsa,0.1,row_only,0.5846663692562616,0.5114997430133448,105.04431698245293,57
13,decision_close_2024_1,history_lsa|lambda=1|scaling=row_only,history_lsa,1.0,row_only,0.26814952116156937,0.6612614211857251,101.83080754990945,57
13,decision_close_2024_1,history_lsa|lambda=0.01|scaling=column_standardized,history_lsa,0.01,column_standardized,0.6313131313131314,0.5626797175818066,133.96740285703,57
13,decision_close_2024_1,history_lsa|lambda=0.1|scaling=column_standardized,history_lsa,0.1,column_standardized,0.6361363845234813,0.5004640245308084,117.94467019364956,57
13,decision_close_2024_1,history_lsa|lambda=1|scaling=column_standardized,history_lsa,1.0,column_standardized,0.39342105263157895,0.6051558401326238,104.91783576228744,57
13,decision_close_2024_1,history_qwen_all|lambda=0.01|scaling=fixed,history_qwen_all,0.01,fixed,0.6168498168498168,0.5923052397455232,122.8338789019169,57
13,decision_close_2024_1,history_qwen_all|lambda=0.1|scaling=fixed,history_qwen_all,0.1,fixed,0.5995705850778315,0.5555291448760095,106.5205574588448,57
13,decision_close_2024_1,history_qwen_all|lambda=1|scaling=fixed,history_qwen_all,1.0,fixed,0.2142857142857143,0.6635211517034255,101.88394551024254,57
13,decision_close_2024_1,history_qwen_inflation|lambda=0.01|scaling=fixed,history_qwen_inflation,0.01,fixed,0.6816552623004236,0.5070661289274903,120.45280208512725,57
13,decision_close_2024_1,history_qwen_inflation|lambda=0.1|scaling=fixed,history_qwen_inflation,0.1,fixed,0.5995705850778315,0.5250877183813432,106.71624231113084,57
13,decision_close_2024_1,history_qwen_inflation|lambda=1|scaling=fixed,history_qwen_inflation,1.0,fixed,0.2142857142857143,0.663754060072767,103.1831165968484,57
13,decision_close_2024_1,history_qwen_demand|lambda=0.01|scaling=fixed,history_qwen_demand,0.01,fixed,0.642089093701997,0.5466201804572848,116.97649144459193,57
13,decision_close_2024_1,history_qwen_demand|lambda=0.1|scaling=fixed,history_qwen_demand,0.1,fixed,0.5995705850778315,0.5323812210037863,103.31522501197641,57
13,decision_close_2024_1,history_qwen_demand|lambda=1|scaling=fixed,history_qwen_demand,1.0,fixed,0.2142857142857143,0.6655859648263287,101.03158644138892,57
13,decision_close_2024_1,history_qwen_forward|lambda=0.01|scaling=fixed,history_qwen_forward,0.01,fixed,0.611336032388664,0.5548947047306508,117.20039542491509,57
13,decision_close_2024_1,history_qwen_forward|lambda=0.1|scaling=fixed,history_qwen_forward,0.1,fixed,0.5771265771265771,0.5431935778816598,104.49862204281379,57
13,decision_close_2024_1,history_qwen_forward|lambda=1|scaling=fixed,history_qwen_forward,1.0,fixed,0.2142857142857143,0.6649908243814397,101.07151104265614,57
13,decision_close_2024_1,history_qwen_scores_only|lambda=0.01|scaling=fixed,history_qwen_scores_only,0.01,fixed,0.601461038961039,0.5751564593954046,123.11036072574423,57
13,decision_close_2024_1,history_qwen_scores_only|lambda=0.1|scaling=fixed,history_qwen_scores_only,0.1,fixed,0.5846663692562616,0.5396617716891067,106.62524823030186,57
13,decision_close_2024_1,history_qwen_scores_only|lambda=1|scaling=fixed,history_qwen_scores_only,1.0,fixed,0.2142857142857143,0.6715765848662668,100.5159050470206,57
13,decision_close_2024_1,history_qwen_missing_only|lambda=0.01|scaling=fixed,history_qwen_missing_only,0.01,fixed,0.642089093701997,0.5277730822565547,117.07736189306848,57
13,decision_close_2024_1,history_qwen_missing_only|lambda=0.1|scaling=fixed,history_qwen_missing_only,0.1,fixed,0.5995705850778315,0.534895631254661,104.37607467573486,57
13,decision_close_2024_1,history_qwen_missing_only|lambda=1|scaling=fixed,history_qwen_missing_only,1.0,fixed,0.2142857142857143,0.660479639909327,102.75012856943782,57
13,decision_close_2024_1,proxy_market|lambda=0.01|scaling=fixed,proxy_market,0.01,fixed,0.6415779449445745,0.5838922965698662,137.1004976653083,57
13,decision_close_2024_1,proxy_market|lambda=0.1|scaling=fixed,proxy_market,0.1,fixed,0.6747255730306577,0.5134933358822619,112.39539897886563,57
13,decision_close_2024_1,proxy_market|lambda=1|scaling=fixed,proxy_market,1.0,fixed,0.45895372233400406,0.6208697708423238,105.30146682287587,57
13,decision_close_2024_1,proxy_market_lsa|lambda=0.01|scaling=row_only,proxy_market_lsa,0.01,row_only,0.6415779449445745,0.5752234256275571,136.43260858247353,57
13,decision_close_2024_1,proxy_market_lsa|lambda=0.1|scaling=row_only,proxy_market_lsa,0.1,row_only,0.6592592592592592,0.5093957715938228,112.44985195576604,57
13,decision_close_2024_1,proxy_market_lsa|lambda=1|scaling=row_only,proxy_market_lsa,1.0,row_only,0.45895372233400406,0.6175272166572241,105.42366099001681,57
13,decision_close_2024_1,proxy_market_lsa|lambda=0.01|scaling=column_standardized,proxy_market_lsa,0.01,column_standardized,0.6788479193214672,0.5684714591061719,139.039526560615,57
13,decision_close_2024_1,proxy_market_lsa|lambda=0.1|scaling=column_standardized,proxy_market_lsa,0.1,column_standardized,0.6706257982120052,0.48230960219382746,111.70997786658364,57
13,decision_close_2024_1,proxy_market_lsa|lambda=1|scaling=column_standardized,proxy_market_lsa,1.0,column_standardized,0.5171580876228552,0.5810281989310456,105.63532765421961,57
13,decision_close_2024_1,history_transformer|lambda=0.01|scaling=fixed,history_transformer,0.01,fixed,0.627115318585373,0.588988905743915,103.56955881446312,57
13,decision_close_2024_1,history_transformer|lambda=0.1|scaling=fixed,history_transformer,0.1,fixed,0.610400766511382,0.5538791203918381,103.50293014120008,57
13,decision_close_2024_1,history_transformer|lambda=1|scaling=fixed,history_transformer,1.0,fixed,0.610400766511382,0.5300008823553387,111.05481439058443,57
14,decision_close_2024_2,history|lambda=0.01|scaling=fixed,history,0.01,fixed,0.6346966205837173,0.5079494384409821,116.05688296531251,58
14,decision_close_2024_2,history|lambda=0.1|scaling=fixed,history,0.1,fixed,0.5705128205128205,0.5291770599224286,103.8171078480426,58
14,decision_close_2024_2,history|lambda=1|scaling=fixed,history,1.0,fixed,0.27088989441930617,0.664663147811485,102.40995976214143,58
14,decision_close_2024_2,history_tfidf|lambda=0.01|scaling=row_only,history_tfidf,0.01,row_only,0.6296761780632748,0.4990259736031698,109.34037588751526,58
14,decision_close_2024_2,history_tfidf|lambda=0.1|scaling=row_only,history_tfidf,0.1,row_only,0.5705128205128205,0.5191941792435328,102.35731312988791,58
14,decision_close_2024_2,history_tfidf|lambda=1|scaling=row_only,history_tfidf,1.0,row_only,0.27088989441930617,0.6593785638333298,102.51025371019979,58
14,decision_close_2024_2,history_tfidf|lambda=0.01|scaling=column_standardized,history_tfidf,0.01,column_standardized,0.6554259300022012,0.5807254939610018,93.50951691179003,58
14,decision_close_2024_2,history_tfidf|lambda=0.1|scaling=column_standardized,history_tfidf,0.1,column_standardized,0.6714285714285714,0.5485377007545037,93.49610708597336,58
14,decision_close_2024_2,history_tfidf|lambda=1|scaling=column_standardized,history_tfidf,1.0,column_standardized,0.6714285714285714,0.5076596385394057,92.76585090411405,58
14,decision_close_2024_2,history_lsa|lambda=0.01|scaling=row_only,history_lsa,0.01,row_only,0.632587906866239,0.5270797221345839,123.70776571247008,58
14,decision_close_2024_2,history_lsa|lambda=0.1|scaling=row_only,history_lsa,0.1,row_only,0.5705128205128205,0.5198816606541393,105.14777932097049,58
14,decision_close_2024_2,history_lsa|lambda=1|scaling=row_only,history_lsa,1.0,row_only,0.27088989441930617,0.6580297378324432,102.92623212362639,58
14,decision_close_2024_2,history_lsa|lambda=0.01|scaling=column_standardized,history_lsa,0.01,column_standardized,0.6208150470219436,0.5845689462620677,131.71209414962576,58
14,decision_close_2024_2,history_lsa|lambda=0.1|scaling=column_standardized,history_lsa,0.1,column_standardized,0.6228155922553206,0.5157760438661166,117.64185908143874,58
14,decision_close_2024_2,history_lsa|lambda=1|scaling=column_standardized,history_lsa,1.0,column_standardized,0.3823099415204678,0.6057286252736811,106.625141093492,58
14,decision_close_2024_2,history_qwen_all|lambda=0.01|scaling=fixed,history_qwen_all,0.01,fixed,0.6046176046176046,0.595963215088315,122.46816710572375,58
14,decision_close_2024_2,history_qwen_all|lambda=0.1|scaling=fixed,history_qwen_all,0.1,fixed,0.5863733407593057,0.5616083726288488,106.77690188189864,58
14,decision_close_2024_2,history_qwen_all|lambda=1|scaling=fixed,history_qwen_all,1.0,fixed,0.2170542635658915,0.6587849602193638,102.84121038403654,58
14,decision_close_2024_2,history_qwen_inflation|lambda=0.01|scaling=fixed,history_qwen_inflation,0.01,fixed,0.6685070163331033,0.5103945019211716,119.7500535166172,58
14,decision_close_2024_2,history_qwen_inflation|lambda=0.1|scaling=fixed,history_qwen_inflation,0.1,fixed,0.5863733407593057,0.531423343755834,106.67213769865926,58
14,decision_close_2024_2,history_qwen_inflation|lambda=1|scaling=fixed,history_qwen_inflation,1.0,fixed,0.2170542635658915,0.6595914681153495,104.05613395507126,58
14,decision_close_2024_2,history_qwen_demand|lambda=0.01|scaling=fixed,history_qwen_demand,0.01,fixed,0.6296761780632748,0.5525556425195459,116.60941551347236,58
14,decision_close_2024_2,history_qwen_demand|lambda=0.1|scaling=fixed,history_qwen_demand,0.1,fixed,0.5863733407593057,0.5397957261289101,103.59567033336656,58
14,decision_close_2024_2,history_qwen_demand|lambda=1|scaling=fixed,history_qwen_demand,1.0,fixed,0.2170542635658915,0.6614230032590342,102.07754230154337,58
14,decision_close_2024_2,history_qwen_forward|lambda=0.01|scaling=fixed,history_qwen_forward,0.01,fixed,0.598989898989899,0.5566315914525757,116.52037618241314,58
14,decision_close_2024_2,history_qwen_forward|lambda=0.1|scaling=fixed,history_qwen_forward,0.1,fixed,0.5640265343749405,0.548917638601662,104.49464075071079,58
14,decision_close_2024_2,history_qwen_forward|lambda=1|scaling=fixed,history_qwen_forward,1.0,fixed,0.2170542635658915,0.6608171706698789,102.02918027063721,58
